name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"17.4116,78.3987",2022-07-18T16:00:00,24.4,24.4,23,91.71,0,0,,0,0,40,7.3,270,1006.8,98.4,5,685,2.5,7,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-18T17:00:00,25.6,25.6,24.1,91.32,0.5,100,rain,0,0,38.9,8.8,285,1004.8,89.1,4.6,571,2.1,6,10,"Rain, Partially cloudy",rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-18T18:00:00,23.4,23.4,22.9,96.98,0,0,,0,0,37.8,7.6,277,1008,89.1,5,325,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-18T19:00:00,23.3,23.3,22.9,97.39,0,0,,0,0,38.9,7.2,269,1008,89.1,5,106,0.4,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-18T20:00:00,24.3,24.3,22.7,90.86,0,0,,0,0,36,5.1,275,1006.8,75.2,4.5,4,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-18T21:00:00,23.1,23.1,22.9,98.25,0,0,,0,0,33.5,6.1,258,1009,89.1,5,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-18T22:00:00,24,24,22,88.6,0,0,,0,0,33.8,11.1,210,1010,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-18T23:00:00,24.8,24.8,22.5,87.11,0,0,,0,0,33.8,3.6,240,1005.9,82.2,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T00:00:00,24,24,23,94.15,0,0,,0,0,34.2,13,240,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-19T01:00:00,24,24,22,88.6,0,0,,0,0,36,13,245,1008,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-19T02:00:00,24.3,24.3,22.3,88.62,0,0,,0,0,37.4,4.5,250,1004.4,67,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T03:00:00,23,23,22,94.11,0,0,,0,0,37.4,14.8,260,1008,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-19T04:00:00,23,23,21.5,91.35,0,0,,0,0,38.2,14.8,255,1008,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-19T05:00:00,23,23,20.9,87.7,0,0,,0,0,37.4,5.1,265,1005.2,67,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T06:00:00,22,22,21,94.06,0,0,,0,0,39.2,12.1,260,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-07-19T07:00:00,22.2,22.2,21.9,98.24,0,0,,0,0,40.7,8.3,268,1010,36.6,6,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T08:00:00,24.9,24.9,22.6,86.65,0,0,,0,0,39.6,7.2,268,1007.8,41.3,5.1,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T09:00:00,24.9,24.9,22.7,87.52,0,0,,0,0,37.1,9.1,250,1010,50,6,405,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T10:00:00,25.1,25.1,22.7,86.37,0,0,,0,0,35.6,9.3,266,1010,50,6,629,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T11:00:00,27.4,30.2,22.8,75.66,0,0,,0,0,32,10.9,264,1007.8,68.4,5.1,793,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T12:00:00,27.1,30.2,23.6,80.81,0,0,,0,0,40.7,11.1,266,1010,50,6,929,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T13:00:00,27.2,30.3,23.6,80.48,0,0,rain,0,0,27.4,11.2,266,1009,50,6,969,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T14:00:00,29.3,33.4,23.2,69.38,0,0,rain,0,0,38.9,9.9,257,1005.7,54.6,5.1,752,2.7,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T15:00:00,28.3,32.2,23.7,76.24,0,0,rain,0,0,38.9,12.7,285,1007.8,50,6,404,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T16:00:00,28.1,32,23.7,76.89,0,0,rain,0,0,28.1,7.2,260,1007.8,50,6,426,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T17:00:00,29.4,33.6,23.3,69.89,0,0,rain,0,0,28.8,7.7,248,1004.7,54.8,5.1,420,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T18:00:00,27,29.6,22.9,78.09,0,0,,0,0,29.5,6.9,265,1007,50,6,202,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T19:00:00,25.9,25.9,22.9,83.18,0,0,,0,0,31.3,6.4,254,1008,30.9,6,95,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T20:00:00,26.2,26.2,23.1,83.25,0,0,,0,0,33.5,8.1,263,1005.7,54.6,5.1,5,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T21:00:00,24.9,24.9,23,89.45,0,0,,0,0,32.4,6,274,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-19T22:00:00,25,25,23,88.68,0.1,100,rain,0,0,34.9,6.5,263.5,1009,50,6,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,VOHS"
"17.4116,78.3987",2022-07-19T23:00:00,26.3,26.3,23.1,82.89,0,0,,0,0,35.3,6,266,1005.4,57.6,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T00:00:00,25,25,23,88.68,0,0,,0,0,36,7.6,240,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-20T01:00:00,25,25,23,88.68,0,0,,0,0,34.6,14.8,260,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-20T02:00:00,24.9,24.9,22.6,87.45,0.2,100,rain,0,0,31.3,5.6,260,1005.1,57.6,4.5,0,,0,10,"Rain, Partially cloudy",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T03:00:00,24,24,22,88.6,0,0,,0,0,30.6,11.2,265,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-20T04:00:00,23.5,23.5,22,91.23,0,0,,0,0,32.8,12,270,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-20T05:00:00,24.3,24.3,22.5,90.12,0,0,,0,0,33.5,6.7,270,1005.4,57.6,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T06:00:00,23,23,21,88.52,0,0,,0,0,33.8,15.7,260,1010,50,6,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-07-20T07:00:00,23.1,23.1,22.9,98.7,0,0,,0,0,33.5,9,287,1010,30.9,6,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T08:00:00,25.5,25.5,23.2,87.21,0,0,,0,0,33.5,9.4,313,1007.9,35.7,5.1,186,0.7,2,3,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T09:00:00,25.1,25.1,23,87.91,0,0,,0,0,38.9,11,298,1011,50,6,402,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T10:00:00,26.2,26.2,23,82.5,0,0,,0,0,38.9,11,297,1011,50,6,605,2.2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T11:00:00,29,33.3,23.8,73.62,0,0,,0,0,25.6,8,310,1008.3,68.4,5.1,776,2.8,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T12:00:00,28.1,32.1,23.9,77.57,0,0,,0,0,25.2,9.6,297,1010,50,6,902,3.2,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T13:00:00,28.3,32.3,23.9,76.92,0,0,,0,0,25.9,11,309,1009,50,6,966,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T14:00:00,30.7,35.6,23.4,65.15,0,0,,0,0,25.2,10.3,288,1005.4,63.8,7.8,932,3.4,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T15:00:00,31,35.5,23,62.5,0,0,,0,0,25.9,22.3,285,1007,50,6,871,3.1,9,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-07-20T16:00:00,28.4,32.5,23.8,75.94,0,0,,0,0,24.5,9.3,281,1007,50,6,637,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T17:00:00,30.4,35.1,23.3,65.82,0,0,,0,0,24.8,7.3,289,1004.1,54.6,7.9,386,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T18:00:00,28.2,31.6,22.9,73.04,0,0,,0,0,22.7,6.2,287,1007,50,6,209,0.8,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T19:00:00,27.2,29.9,22.9,77.09,0,0,,0,0,23.8,6.2,295,1008,52.7,6,91,0.3,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T20:00:00,27.2,30.1,23.3,79.2,0,0,,0,0,22.7,1.5,337,1006.1,30.9,7.8,5,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T21:00:00,25.3,25.3,23.7,90.96,0,0,,0,0,22,1.4,328,1009,30.9,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-20T22:00:00,26,26,22,78.64,0,0,,0,0,22.7,9.4,225,1009,50,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-20T23:00:00,26.5,26.5,23.6,83.94,0,0,,0,0,22,2.2,230,1005.3,34.8,4.4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T00:00:00,25.5,25.5,22,80.94,0,0,,0,0,22.3,11.2,225,1009,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-21T01:00:00,25,25,22,83.45,0,0,,0,0,22.7,11.2,235,1008,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-21T02:00:00,25.9,25.9,23.4,86.28,0,0,,0,0,26.3,6.8,270,1004.9,42.4,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T03:00:00,25,25,22,83.45,0,0,,0,0,28.8,11.2,290,1008,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-21T04:00:00,24,24,22,88.6,0,0,,0,0,31.3,11.2,300,1009,50,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-21T05:00:00,24.8,24.8,22.5,87.04,0,0,,0,0,34.2,6.3,270,1005.1,72.8,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T06:00:00,24,24,22,88.6,0,0,,0,0,35.6,14.8,270,1010,50,5,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116,78.3987",2022-07-21T07:00:00,23.2,23.2,23,98.7,0,0,,0,0,37.8,9.1,306,1010,86.1,5,9,0,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T08:00:00,25.3,25.3,21.8,81.2,0,0,,0,0,36.7,10.1,271,1007.8,84.6,4.6,97,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T09:00:00,25.1,25.1,22.9,87.52,0,0,,0,0,36.4,12.8,299,1010,89.1,5.9,174,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T10:00:00,25.3,25.3,22.9,86.78,0,0,,0,0,35.6,11.2,326,1010,89.1,6,364,1.3,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T11:00:00,27.7,30.3,22.2,72.29,0,0,,0,0,34.9,8,276,1007,75.2,5.1,468,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T12:00:00,27.3,30.5,23.8,81.19,0,0,,0,0,35.3,10.1,300,1009,89.1,6,573,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T13:00:00,27.3,30.1,22.9,76.77,0,0,,0,0,33.8,10,335,1008.8,89.1,6,667,2.4,7,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T14:00:00,28.9,32.3,22.7,69.2,0,0,,0,0,33.1,9.8,307,1005.8,89.1,5.1,553,2,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T15:00:00,27.3,30.1,22.9,77.11,0,0,,0,0,30.2,10,310,1008,89.1,6,172,0.6,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T16:00:00,26.4,26.4,22.9,81.06,0,0,,0,0,30.2,8.1,327,1008,89.1,6,113,0.4,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T17:00:00,27.4,29.8,22.1,73,0,0,,0,0,31,7.8,293,1005.1,93.7,5.1,105,0.4,1,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T18:00:00,26.2,26.2,22.9,81.76,0,0,,0,0,25.2,5.2,315,1008,89.1,6,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T19:00:00,26.1,26.1,22.9,82.12,0,0,,0,0,23,5.2,320,1009,89.1,6,36,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T20:00:00,26.5,26.5,22.5,78.83,0,0,,0,0,25.2,5.4,295,1007.6,93.7,5.1,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T21:00:00,25.3,25.3,23.7,90.96,0,0,,0,0,27,4.7,295,1010,89.1,6,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-21T22:00:00,27,29.4,22.5,76.49,0,0,,0,0,23.4,11.2,320,1011,89,6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-21T23:00:00,26.6,26.6,22.9,79.99,0,0,,0,0,20.9,2.7,320,1006.6,89.8,4.4,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T00:00:00,27,29.2,22,74.14,0,0,,0,0,18.7,13,310,1010,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-22T01:00:00,26.5,26.5,22.5,78.71,0,0,rain,0,0,19.4,11.2,310,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-22T02:00:00,25.9,25.9,23.3,85.25,0,0,,0,0,19.1,2.9,300,1005.2,82.2,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T03:00:00,25,25,22,83.45,0,0,,0,0,15.1,8.4,265,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-22T04:00:00,25,25,22,83.45,0,0,,0,0,23,8.4,270,1009,89,5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116,78.3987",2022-07-22T05:00:00,25.3,25.3,22.7,85.95,0,0,,0,0,26.3,4.9,270,1005,82.2,4.2,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T06:00:00,24,24,23,94.15,0,0,,0,0,28.4,14.8,265,1010,94.9,5,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-22T07:00:00,23.1,23.1,23.1,99.55,0,0,,0,0,29.5,7.2,287,1010,100,4,14,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T08:00:00,24,24,23.1,95,1,100,rain,0,0,35.3,6.7,270,1008,100,3.9,90,0.3,1,10,"Rain, Overcast",rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T09:00:00,22.2,22.2,22.1,99.57,0,0,,0,0,35.3,10,286,1011,100,3,233,0.8,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T10:00:00,23.1,23.1,22.9,98.67,0,0,,0,0,31,9.7,290,1010.2,100,3.9,435,1.6,4,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T11:00:00,24.1,24.1,22.2,89.39,9,100,rain,0,0,29.2,7.2,270,1008,100,3.9,510,1.8,5,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T12:00:00,23.9,23.9,23.9,99.57,0,0,,0,0,25.9,9.9,278,1009.8,100,4.8,539,1.9,5,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T13:00:00,22.4,22.4,22.1,98.24,0,0,rain,0,0,26.6,6.8,279,1008.8,100,2.4,332,1.2,3,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T14:00:00,22.7,22.7,22.1,96.28,27,100,rain,0,0,30.2,4.9,320,1006.2,100,3.1,71,0.3,1,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T15:00:00,21.4,21.4,21.2,98.66,0,0,rain,0,0,31,8.3,300,1007,100,3,25,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T16:00:00,22.2,22.2,21.2,94.09,0,0,rain,0,0,31,3.2,270,1007.8,100,3.9,21,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T17:00:00,22.3,22.3,21.6,96.09,18,100,rain,0,0,32.4,4.6,267,1006.2,99.3,2.7,13,0,0,10,"Rain, Overcast",rain,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T18:00:00,21.1,21.1,21.1,100,0,0,rain,0,0,34.6,5.4,285,1008,100,3,9,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T19:00:00,21.1,21.1,21.1,100,0,0,rain,0,0,34.6,3.3,270,1009,100,3,6,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T20:00:00,22.1,22.1,21.3,95.45,10,100,rain,0,0,33.8,4.7,260,1007.9,100,3.5,0,,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T21:00:00,21.3,21.3,21.1,98.66,0,0,rain,0,0,31.3,6.2,297,1010,100,3,0,,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-22T22:00:00,23,23,21.5,91.35,0,0,rain,0,0,32.4,18.4,290,1010,100,3,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-22T23:00:00,22.6,22.6,21.3,91.93,5,100,rain,0,0,31.7,5.7,290,1006.3,100,3.8,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T00:00:00,22,22,21,94.06,0,0,rain,0,0,31.7,18.4,260,1009,100,2,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-23T01:00:00,22,22,21,94.06,0,0,rain,0,0,34.2,22.3,285,1008,100,2,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-23T02:00:00,22.3,22.3,20.9,91.9,11,100,rain,0,0,37.4,7.6,295,1004.7,100,3.8,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T03:00:00,22,22,21,94.06,0,0,rain,0,0,39.6,18.4,290,1007,100,3.5,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-23T04:00:00,22,22,21,94.06,0,0,rain,0,0,41.8,14.8,285,1007,100,4,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-23T05:00:00,21.9,21.9,20.5,91.88,4,100,rain,0,0,40.3,7.2,275,1004.6,100,3.9,0,,0,10,"Rain, Overcast",rain,"43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T06:00:00,22,22,21,94.06,0,0,rain,0,0,37.4,14.8,285,1008,100,2,0,,0,10,Overcast,cloudy,"43128599999,VOHS"
"17.4116,78.3987",2022-07-23T07:00:00,22,22,21.9,99.12,0,0,rain,0,0,36.7,7.2,288,1008.8,100,3.7,1,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T08:00:00,22.6,22.6,21.4,93.21,0,0,rain,0,0,37.8,7.2,271,1006.9,95.3,4.4,10,0,0,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T09:00:00,23.1,23.1,23,99.12,0,0,rain,0,0,37.4,12.2,296,1009,90.7,4.9,14,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T10:00:00,23.2,23.2,23,98.7,0,0,rain,0,0,33.8,12.7,288,1009,90.7,5.8,31,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T11:00:00,24.9,24.9,22.9,88.69,0,0,rain,0,0,34.6,8,270,1007,95.3,4.9,55,0.2,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T12:00:00,24.1,24.1,23.1,94.15,0,0,rain,0,0,36.4,14.3,297,1008.8,90.7,5.9,179,0.6,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T13:00:00,24.3,24.3,23.1,92.94,0,0,rain,0,0,37.8,12.8,291,1007.8,100,5.9,158,0.6,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T14:00:00,25.9,25.9,23.2,85.09,0,0,rain,0,0,38.9,10.1,314,1005.1,98.4,4.9,158,0.6,2,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T15:00:00,24.3,24.3,22.9,91.7,0,0,rain,0,0,40,11.4,315,1006.8,98.4,5.9,125,0.5,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T16:00:00,23.3,23.3,22.9,97.39,0,0,rain,0,0,40.7,10.7,306,1006,98.4,5,92,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T17:00:00,25.1,25.1,23.3,89.58,0,0,,0,0,40.7,9.8,307,1004.8,98.4,4.6,76,0.3,1,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T18:00:00,24.1,24.1,23,93.33,0,0,,0,0,42.8,8.9,297,1007,98.4,5,43,0.2,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T19:00:00,23,23,22.9,99.12,0,0,,0,0,42.1,6.2,260,1008,98.4,5,12,0,0,3,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116,78.3987",2022-07-23T20:00:00,24,24,23,94.29,0,0,,0,0,42.5,5.2,260,1006.7,93.8,4.5,0,,0,3,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
